time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
15.0,0.11986606867862695,0.4094196551999577,0.6227124680170774,0.6559244268142169,0.10449212499362034,0.13878696235946927,0.08546267397071493,-0.25,-0.25,-0.24999999999999992
16.0,0.027253849497031604,0.3935771298916136,0.6455038509426855,0.653971749337872,0.10473007193679847,0.14150059327564335,0.07999849325054254,-0.25,-0.24999999999999992,-0.24999999999999994
17.0,-0.06470028824252316,0.37142609840166957,0.6634613270266243,0.6462782633413554,0.10494595638211292,0.1440298950552324,0.07442292373897716,-0.24999999999999972,-0.2499999999999999,-0.25
18.0,-0.15508034215786,0.34315770333602774,0.6762688167099118,0.633129817385913,0.10513754024369552,0.14636977964040346,0.06874388776869478,-0.24999999999999992,-0.25,-0.25
19.0,-0.24299702947072505,0.30904313037238645,0.6836559187502567,0.6148653283409158,0.10530271075678893,0.14851550054556462,0.06296971528103062,-0.25,-0.25,-0.24999999999999997
20.0,-0.32759728960936146,0.2694306768251903,0.6854016049307176,0.5918714101766671,0.10543949526888775,0.15046269251371716,0.05710912093420295,-0.24999999999999986,-0.24999999999999992,-0.24999999999999994
21.0,-0.40807327645071256,0.2247418295438244,0.6813374246046853,0.5645765005144385,0.10554607526461292,0.15220740931568952,0.051171176400664264,-0.25,-0.25,-0.24999999999999964
22.0,-0.48367073404172256,0.17546639660542096,0.6713501730651343,0.533444570521872,0.10562079943566326,0.15374615911365885,0.04516527805738121,-0.25,-0.25,-0.25
23.0,-0.5536966579839607,0.12215675124803294,0.655383983576707,0.4989685091596921,0.10566219561379767,0.15507593683203913,0.03910111035689021,-0.2499999999999999,-0.24999999999999992,-0.24999999999999994
24.0,-0.6175261545404844,0.06542125980802034,0.6334418095801149,0.46166327674988694,0.10566898139569013,0.15619425301290116,0.03298860524834636,-0.24999999999999994,-0.25,-0.22340313172315113
25.0,-0.67461008078347,0.005919260772644719,0.6055860537828069,0.4220565515674326,0.10564011818797145,0.15709941601151692,0.026852686425369213,-0.24999999999999978,-0.24999999999999978,-0.1772511117546873
26.0,-0.7244808411618409,-0.05564563618883496,0.5719391064840084,0.38067930392502997,0.10557485287515479,0.1577907409861859,0.02071449370415179,-0.25,-0.25,-0.13378708661581473
27.0,-0.7667540893654581,-0.1185371106536087,0.53268367593141,0.3380609726594328,0.10547267429651822,0.15826827929139872,0.014582862984214674,-0.25,-0.25,-0.08860513788099054
28.0,-0.8011305277160944,-0.18199682382271576,0.4880619544644678,0.2947245532426832,0.105333285225845,0.1585326522091739,0.008469095202246374,-0.2499999999999999,-0.2499999999999998,-0.04426544051422569
